,,
Module Code , Title,Credits
ME4003 , COMPUTER AIDED DESIGN,6
ME4008 , ORTHOPAEDIC BIOMECHANICS AND MECHANOBIOLOGY,6
ME4009 , MEDICAL DEVICE DESIGN AND PLACEMENT 2,6
ME4010 , Turbine Aeroplane Aerodynamics Structures and Systems 2 (EASA),12
ME4011 , CONTROL ENGINEERING,6
ME4012 , ENGINEERING IN THE AVIATION INDUSTRY,6
ME4017 , PROJECT 1 MECHANICAL ENG,6
ME4018 , PROJECT 2 MECHANICAL ENGINEERING,6
ME4019 , Maintenance Practices 2 (EASA),6
ME4021 , ENGINEERING IN THE AVIATION INDUSTRY,3
ME4022 , AIRCRAFT AND SPACECRAFT SYSTEMS,6
ME4027 , PROJECT 1 AERONAUTICAL ENGINEERING,6
ME4028 , PROJECT 3 MECHANICAL ENGINEERING,6
ME4029 , ORTHOPAEDIC BIOMECHANICS,6
ME4031 , AEROSPACE STRUCTURES,6
ME4032 , STRUCTURAL ENGINEERING DESIGN,6
ME4037 , ADVANCED MECHANICS OF SOLIDS,6
ME4038 , PROJECT 2 AERONAUTICAL ENGINEERING,6
ME4042 , INTRODUCTION TO DESIGN FOR MANUFACTURE,6
ME4047 , FUELS AND ENERGY CONVERSION,6
ME4048 , PROJECT 3 AERONAUTICAL ENGINEERING,6
ME4049 , ENGINEERING PROJECT,12
ME4052 , CELL AND TISSUE BEHAVIOUR FOR ENGINEERS,6
ME4057 , AEROSPACE METALLIC MATERIALS,6
ME4058 , ENGINEERING BIOMECHANICS,6
ME4059 , ENGINE THERMODYNAMICS,6
ME4060 , PROJECT 1 AIRCRAFT MAINTENANCE AND OPERATIONS,12
ME4061 , THEORETICAL AERODYNAMICS,6
ME4062 , PROJECT 2 AIRCRAFT MAINTENANCE AND OPERATIONS,12
ME4063 , AIRCRAFT STRUCTURAL ANALYSIS,6
ME4064 , FLIGHT MECHANICS AND PERFORMANCE,6
ME4065 , FUNDAMENTALS OF THE ENGINEERING PROFESSION,9
ME4066 , FUNDAMENTALS OF CAD,6
ME4067 , ELECTRICAL FUNDAMENTALS (EASA),12
ME4068 , ELECTRONIC FUNDAMENTALS (EASA),6
ME4069 , DIGITAL TECHNIQUES FOR ELECTRONIC INSTRUMENT SYSTEMS (EASA),12
ME4070 , STRENGTH OF MATERIALS,6
ME4072 , MATERIALS AND HARDWARE (EASA),6
ME4073 , MAINTENANCE PRACTICES 1 (EASA),6
ME4074 , BASIC AERODYNAMICS (EASA),6
ME4075 , TURBINE AEROPLANE AERODYNAMICS STRUCTURES AND SYSTEMS 1 (EASA),12
ME4076 , GAS TURBINE ENGINES 1 (EASA),6
ME4077 , HUMAN FACTORS (EASA),6
ME4078 , AVIATION LEGISLATION (EASA),6
ME4079 , MAINTENANCE PRACTICES 2 (EASA),12
ME4080 ," TURBINE AEROPLANE AERODYNAMICS, STRUCTURES AND SYSTEMS 2 (EASA)",6
ME4081 , GAS TURBINE ENGINES 2 (EASA),6
ME4082 , PROPELLERS (EASA),6
ME4083 , ON,30
ME4084 , MATHEMATICS (EASA),3
ME4085 , PHYSICS (EASA),6
ME4087 , AIRWORTHINESS AND AIRCRAFT MAINTENANCE MANAGEMENT,6
ME4091 , EASA PART 21 DESIGN ENGINEERING,6
ME4092 , AEROSPACE VIBRATIONS,6
ME4098 ," AEROSPACE MATERIALS, STRUCTURAL INTEGRITY AND REPAIR",6
ME4101 , AIRCRAFT MECHANISMS,3
ME4102 , INTRODUCTION TO DIGITAL MECHATRONICS,6
ME4104 , AIRCRAFT SYSTEMS ENGINEERING,6
ME4107 , PROJECT 1 AIRCRAFT MAINTENANCE AND AIRWORTHINESS ENGINEERING,12
ME4108 , PROJECT 2 AIRCRAFT MAINTENANCE & AIRWORTHINESS ENGINEERING,12
ME4111 , ENGINEERING MECHANICS 1,6
ME4112 , ENGINEERING MECHANICS 2,6
ME4113 , APPLIED MECHANICS,6
ME4114 , ENGINEERING DESIGN & COMMUNICATION,6
ME4116 , AIRCRAFT VIBRATIONS,6
ME4117 , VIBRATION ANALYSIS,6
ME4118 ," COMPOSITES AND METALLICS, STRUCTURAL INTEGRITY AND REPAIR",6
ME4121 , ENGINEERING SCIENCE 1,6
ME4124 , FLIGHT DYNAMICS LABORATORY,3
ME4127 ," DESIGN, BUILD, FLY 1",6
ME4128 , AIRCRAFT FLIGHT DYNAMICS AND SIMULATION,6
ME4134 , AIRCRAFT DESIGN,3
ME4137 , AERODYNAMICS 2,6
ME4138 , Electronic Fundamentals (EASA),9
ME4147 , DESIGN OF THERMO,6
ME4148 , AIRCRAFT CONTROL SYSTEMS,6
ME4157 , PROTOTYPE BUILD AND TEST,12
ME4158 ," DESIGN, BUILD, FLY 2",6
ME4168 , ENGINEERING SCIENCE (EDUCATION),6
ME4178 , IN VITRO MODELS FOR BIOMEDICAL ENGINEERING,6
ME4188 , BIO,6
ME4213 , MECHANICS OF SOLID 1,6
ME4217 , MECHANICS OF SOLIDS 3,6
ME4218 , MECHANICS OF SOLIDS 4,6
ME4223 , FUNDAMENTALS OF AEROSPACE ENGINEERING,6
ME4226 , MECHANICS OF SOLIDS 2,6
ME4227 , AIRCRAFT STRUCTURES,6
ME4306 , BIOCOMPATABILITY,6
ME4307 , BIOMATERIALS 1,6
ME4308 , BIOMATERIALS 2,6
ME4315 , CRITICAL PROBLEM SOLVING FOR ENGINEERS,6
ME4316 , INTRODUCTION TO MACHINE LEARNING FOR ENGINEERS,6
ME4317 , PROJECT 1 DIGITAL MECHATRONIC ENGINEERING,6
ME4318 , PROJECT 2 DIGITAL MECHATRONIC ENGINEERING,12
ME4325 , ENHANCED PLACEMENT ENGINEERING PORTFOLIO 1,3
ME4328 , AIRCRAFT MAINTENANCE,3
ME4336 , ENHANCED PLACEMENT ENGINEERING PORTFOLIO 2,3
ME4412 , FLUID MECHANICS 1,6
ME4414 , FLUIDS MECHANICS 2,6
ME4417 , BOUNDARY LAYER THEORY,6
ME4424 , AERODYNAMICS 1,6
ME4427 , MEDICAL DEVICE DESIGN AND PLACEMENT,6
ME4438 , COMPUTATIONAL FLUID DYNAMICS,6
ME4516 , THERMODYNAMICS 2,6
ME4517 , ENERGY MANAGEMENT,6
ME4523 , THERMODYMANICS 1,6
ME4526 , INTRODUCTION TO HEAT TRANSFER,6
ME4527 , THERMODYNAMICS 3,6
ME4528 , PROPULSION SYSTEMS,6
ME4611 , COMPUTING,6
ME4616 , FINITE ELEMENT ANALYSIS,6
ME4714 , INSTRUMENTATION AND CONTROL,6
ME4716 , CONTROL ENGINEERING 1,6
ME4717 , CONTROL ENGINEERING 2,6
ME4718 , FLUID PROCESS CONTROL,6
ME4724 , INTRODUCTION TO BIOMEDICAL ENGINEERING,6
ME4726 , FLIGHT MECHANICS,6
ME4727 , STABILITY AND CONTROL OF AIRCRAFT,6
ME4736 , PHYSIOLOGICAL FLUID MECHANICS 1,6
ME4746 , PHYSIOLOGICAL FLUID MECHANICS 2,6
ME4804 , INTRODUCTION TO CAD,6
ME4807 , AIRCRAFT CONCEPTUAL DESIGN,6
ME4813 , DESIGN 1,6
ME4818 , MECHANICAL DESIGN,6
ME4826 , AIRCRAFT DESIGN,6
ME4837 , ADVANCED CAD,6
ME5001 , MACHINE DYNAMICS,6
ME5002 , MECHATRONICS,6
ME5011 , MECHANICS OF SOLIDS,6
ME5012 , FINITE ELEMENT ANALYSIS,6
ME5021 , INDUSTRIAL DESIGN,6
ME5022 , SOFTWARE APPLICATIONS,6
ME5031 , DESIGN METHODOLOGY,6
ME5032 , AIRCRAFT SYSTEMS ENGINEERING,6
ME5041 , CAD,6
ME5042 , MECHANICAL DESIGN,6
ME5061 , CONTINUED AIRWORTHINESS MANAGEMENT: MAINTENANCE PROGRAMMES AND TECHNICAL RECORDS,6
ME5062 , TISSUE ENGINEERING,6
ME5071 ," AIRCRAFT MAINTENANCE, REPAIR AND OVERHAUL (MRO) ECONOMICS",6
ME5072 , FLEET PLANNING FUNDAMENTALS,3
ME5081 ," LEAN MANAGEMENT IN AIRCRAFT MAINTENANCE, REPAIR AND OVERHAUL (MRO) ORGANISATIONS",6
ME5082 , COMPOSITES IN THE AIRCRAFT MAINTENANCE ENVIRONMENT: INSPECTION AND REPAIRS,6
ME5091 , RELIABILITY ENGINEERING,6
ME5092 , AVIATION HUMAN FACTORS AND SAFETY,6
ME5101 , BIOMECHANICS,12
ME5102 , PROFESSIONAL SKILLS FOR ENGINEERS ,3
ME5103 , PROFESSIONAL SKILLS FOR ENGINEERS ,3
ME5112 , AIRWORTHINESS MANAGEMENT,6
ME5122 , AIRCRAFT MATERIALS AND STRUCTURAL INTEGRITY,6
ME5201 , BIOMEDICAL ENGINEERING PROJECT I,12
ME6001 , FUNDAMENTALS OF CONTINUUM MECHANICS,6
ME6003 , RESEARCH PROJECT 3 (M ENG AERONAUTICAL ENG),30
ME6004 , EQUIPMENT SYSTEMS ENGINEERING RESEARCH 1,18
ME6005 , EQUIPMENT SYSTEMS ENGINEERING RESEARCH 2,18
ME6006 , EQUIPMENT SYSTEMS ENGINEERING RESEARCH 3,18
ME6008 , MICROFLUIDS,6
ME6013 , RESEARCH PROJECT 3 (M ENG MECHANICAL ENG),30
ME6023 , EQUIPMENT SYSTEMS ENGINEERING PROJECT REVIEW,6
ME6031 , ADVANCED STABILITY AND CONTROL OF AIRCRAFT,6
ME6032 , ADVANCED AIRCRAFT STRUCTURES,6
ME6041 , RESEARCH PROJECT 1  (M ENG AERONAUTICAL ENG),3
ME6042 , RESEARCH PROJECT 2  (M ENG AERONAUTICAL ENG),12
ME6051 , ADVANCED TECHNICAL COMMUNICATION FOR ENGINEERS,3
ME6052 , FRACTURE MECHANICS,6
ME6053 , RESEARCH PROJECT 1 (ME MECHANICAL ENGINEERING),9
ME6054 , RESEARCH PROJECT 2 (ME MECHANICAL ENGINEERING),12
ME6061 , COMPOSITE AIRCRAFT STRUCTURES,6
ME6062 , ADVANCED COMPUTATIONAL FLUID DYNAMICS,6
ME6071 , NON,6
ME6072 , ENGINEERING MECHANICS OF PLASTICS AND COMPOSITES,6
ME6081 , RESEARCH PROJECT 1 (M ENG MECHANICAL ENG),3
ME6082 , RESEARCH PROJECT 2 (M ENG MECHANICAL ENG),12
ME6091 , AEROSPACE METALLIC MATERIALS,6
ME6092 , RENEWABLE ENERGY TECHNOLOGIES,6
ME6101 , MASTERS THESIS 1 ENGINEERING PRODUCT DESIGN,30
ME6102 , MASTERS THESIS 2 ENGINEERING PRODUCT DESIGN,30
ME6103 , RESEARCH PROJECT 1 (5 YEAR MENG AERONAUTICAL),9
ME6104 , RESEARCH PROJECT 2 (5 YEAR MENG AERONAUTICAL),12
ME6111 , AERODYNAMICS 2,6
ME6112 , FLEET PLANNING,6
ME6121 , PROFESSIONAL SKILLS FOR ENGINEERS,6
ME6122 , MICROFLUIDICS,6
ME6131 , RESEARCH PROJECT 1 ,3
ME6132 , RESEARCH PROJECT 2 ,6
ME6133 , RESEARCH PROJECT 3 ,30
ME6141 , HEAT AND MASS TRANSFER,6
ME6142 , AIRCRAFT CONTROL SYSTEMS,6
ME6151 , RESEARCH PROJECT 1 (ME CIVIL ENGINEERING),9
ME6161 , RESEARCH PROJECT 1 (MSC MECHANICAL ENGINEERING),3
ME6162 , RESEARCH PROJECT 2 (MSC MECHANICAL ENGINEERING),6
ME6163 , RESEARCH PROJECT 3 (MSC MECHANICAL ENGINEERING),30
ME6171 , COMPOSITE AEROSPACE STRUCTURES,6
ME6172 , ADVANCED AEROSPACE STRUCTURES,6
ME6181 , SPACE SYSTEMS DESIGN,6
ME6182 , ENGINEERING ALLOYS,6
ME6191 , AIRWORTHINESS AND SPACEWORTHINESS,6
ME6192 , PLASTICITY OF CONVENTIONAL AND 3D PRINTED METALS,6
ME6201 , ENGINEERING FOR NET ZERO CARBON,6
ME6202 , RESEARCH PROJECT 2 (ME CIVIL ENGINEERING),12
ME6211 , ANALYSIS AND DESIGN OF SPACECRAFT STRUCTURES,6
ME6212 , ENGINEERING A CIRCULAR ECONOMY,6
ME6221 , DISRUPTIVE INNOVATION SPRINTS,9
ME6222 , TECHNOLOGY PLATFORM SPRINTS,9
ME6231 , RESEARCH PROPOSAL PREPARATION,6
ME6232 , EQUIPMENT SYSTEMS ENGINEERING RESEARCH PLAN,6
ME6241 , RESEARCH PROJECT 1 (ME BIOMEDICAL ENGINEERING),9
ME6242 , RESEARCH PROJECT 2 (ME BIOMEDICAL ENGINEERING),12
ME6251 , CELLULAR MECHANOBIOLOGY,6
ME6252 , BIOMICROFLUIDICS,6
ME6261 , RESEARCH PROJECT 1 (ME DIGITAL MECHATRONIC ENGINEERING),9
ME6262 , CELL DERIVED THERAPIES,6
ME6272 , LEAN THINKING FOR AVIATION,6
ME6282 , RESEARCH PROJECT 2 (ME DIGITAL MECHATRONIC ENGINEERING),12
MF4003 , ENTERPRISE PROCESS MODELLING,6
MF4004 , ENTERPRISE OPERATIONS MANAGEMENT 1,6
MF4006 , ENTERPRISE OPERATIONS MANAGEMENT 2,6
MF4007 , PROJECT 1,6
MF4008 , PROJECT 2,6
MF4013 , ENTERPRISE INFORMATION SYSTEMS,6
MF4014 , QUALITY SYSTEMS,6
MF4016 , ENTERPRISE SIMULATION,6
MF4024 , MANUFACTURING PROCESSES 4,6
MF4026 , ENTERPRISE SOFTWARE DEVELOPMENT,6
MF4038 , ADVANCED MANUFACTURING SYSTEMS,6
MF4711 , MANUFACTURING INTEGRATION,6
MF4712 , OPERATIONS INTEGRATION,6
MF4713 , WORK DESIGN AND MEASUREMENT,6
MF4714 , OPERATIONS MANAGEMENT 1,6
MF4716 , OPERATIONS MANAGEMENT 2,6
MF4717 , MODELLING AND CONTROL OF DYNAMIC SYSTEMS,6
MF4718 , PLANT RELIABILITY AND MAINTENANCE,6
MF4722 , DRAWING AND CAD,6
MF4723 , ORGANISATIONAL PSYCHOLOGY,6
MF4724 , MACHINE DESIGN,6
MF4726 , DISCRETE EVENT SIMULATION,6
MF4727 , OPERATIONS MANAGEMENT 3,6
MF4728 , OCCUPATIONAL PSYCHOLOGY,6
MF4733 , MANUFACTURING INFORMATION SYSTEMS,6
MF4734 , MEASUREMENT AND QUALITY SYSTEMS,6
MF4736 , ENGINEERING ECONOMY,6
MF4737 , AUTOMATION ENGINEERING 2,6
MF4738 , PRODUCTION ENGINEERING 2,6
MF4746 , PRODUCTION ENGINEERING 1,6
MF4747 , MATERIAL FORMING 1,6
MF4756 , PRODUCT DESIGN AND MODELLING,6
MF4758 , MATERIAL FORMING 2,6
MF4766 , AUTOMATION ENGINEERING 1,6
MF4768 , ERGONOMICS,6
MF4902 , APPLIED AUTOMATION (DISTANCE LEARNING),6
MF4904 , MANUFACTURING SYSTEMS DESIGN (DISTANCE LEARNING),6
MF5001 , MATHEMATICAL MODELLING IN SUPPLY CHAIN,6
MF5051 , DESIGN FOR MANUFACTURE,6
MF5052 , PROCESS DESIGN,6
MF6001 , OPERATIONS MANAGEMENT,6
MF6002 , OPERATIONS MANAGEMENT AND PERFORMANCE,3
MG2003 , QUALITY MANAGEMENT IN PROFESSIONAL PROCUREMENT,6
MG2011 , MANAGEMENT AND LEADERSHIP,6
MG2012 , PROJECT CERT IN MGMT (NURSING),6
MG2021 , HEALTH SERVICES MANAGEMENT,6
MG2022 , CASE STUDY,6
MG2031 , MANAGING COMMUNICATION,6
MG2032 , INTRODUCTION TO IMPORT,6
MG2041 , FORECAST AND SCHEDULING,6
MG2042 , PRINCIPLES OF SUPPLY CHAIN AND LOGISTICS,6
MG2051 , SUPPLY AND DEMAND PLANNING,6
MG2052 , ADVANCED PRACTICES IN CLASSIFICATION,6
MG2061 , PRINCIPLES 1: CUSTOMS CONTROLS,6
MG2062 , APPLICATIONS OF SECURITY CONTROLS,6
MG2071 , FUNDAMENTALS OF IMPORT AND EXPORT SECURITY CONTROLS,6
MG2072 , PRINCIPLES 2: CUSTOMS CONTROLS,6
MG2081 , FUNDAMENTALS OF CLASSIFICATION,6
MG2082 , EXPORT IN THE CONTEXT OF THE GLOBAL SUPPLY CHAIN,6
MG2091 , INTRODUCTION TO EXPORT,6
MG2092 , IMPORTING IN THE CONTEXT OF THE GLOBAL SUPPLY CHAIN,6
MG2101 , MANAGEMENT AND LEADERSHIP,6
MG2102 , MOTIVATING THE TEAM,6
MG2111 , SELECTING THE TEAM,6
MG2112 , MANAGING PERFORMANCE,6
MG2121 , MANAGING PROJECTS AND RESOURCES,6
MG2122 , MANAGING EMPLOYEE RELATIONS,6
MG2131 , MANAGING COMMUNICATIONS,6
MG2132 , QUALITY MANAGEMENT,6
MG2141 , SKILLS PORTFOLIO,6
MG2142 , MANAGING CHANGE AND CONFLICT,6
MG2151 , STRATEGIC SUPPLY CHAIN AND LOGISTICS FRAMEWORKS,6
MG2152 , CASE STUDY,6
MG2161 , PROCUREMENT FORECASTING AND SCHEDULING,6
MG2162 , PROJECT,6
MG2171 , PROCUREMENT SUPPLY AND DEMAND PLANNING,6
MG2181 , PROCUREMENT CASE STUDY,6
MG2213 , CUSTOMER EXPERIENCE DEVELOPMENT IN SERVICE BUSINESSES,6
MG2223 , EFFECTIVE BUSINESS PLANNING,6
MG3001 , MANAGING THE SMALL FIRM,6
MG3002 , INNOVATION IN SMALL BUSINESS,6
MG3003 , COURSE PROJECT 3,6
MG3004 , INFORMATION AND E,6
MG3011 , COMMUNICATION AND INTERPERSONAL SKILLS,6
MG3012 , INFORMATION MANAGEMENT AND E,6
MG3013 , COURSE PROJECT A,6
MG3014 , COSTING AND FINANCIAL MANAGEMENT,6
MG3021 , COURSE PROJECT 1,6
MG3022 , MANAGING PROJECTS AND RESOURCES,6
MG3023 , COMMUNICATION AND INTERPERSONAL SKILLS,6
MG3024 , STRATEGIC MANAGEMENT,6
MG3031 , MANAGEMENT ,6
MG3033 , MANAGING PROJECTS AND RESOURCES,6
MG3034 , MANAGING CHANGE,6
MG3041 , QUALITY MANAGEMENT,6
MG3042 , COURSE PROJECT 2,6
MG3043 , COURSE PROJECT B,6
MG3051 , PROJECT 1 (DIP IN HEALTH SERVICES MGT),6
MG3052 , LEADERSHIP,6
MG3061 , MANAGING IN THE HEALTH SECTOR,6
MG3062 , TEAM DYNAMICS AND EFFECTIVENESS,6
MG3071 , GENERAL MANAGEMENT PRINCIPLES,9
MG3072 , MANAGING PERFORMANCE,6
MG3081 , SUPPLY CHAIN MANAGEMENT,6
MG3082 , HEALTH SERVICES MANAGEMENT,6
MG3091 , OPERATIONS MANAGEMENT,6
MG3092 , PROJECT 2 (DIP IN HEALTH SERVICES MGT),6
MG3111 , ENVIRONMENTAL MANAGEMENT,6
MG3121 , COMMERICAL MANAGEMENT,6
MG3131 , DEMAND MANAGEMENT PROCESSES,6
MG3500 , PROJECT (HEALTH SERVICES),6
MG3501 , HEALTH SERVICES MANGEMENT 1,6
MG3502 , HEALTH SERVICES MANAGEMENT II,6
MG3511 , SOCIAL ADMINISTRATION,6
MG3512 , HEALTH SECTOR FINANCE,6
MG3521 , MANAGEMENT INFORMATION SYSTEMS (HS),6
MG3522 , PROJECT MANGEMENT (HEALTH SERVICES),6
MG3531 , RESEARCH AND COMMUNICATION,6
MG3600 , PROJECT III,6
MG3601 , HUMAN RESOURCE DEVELOPMENT,6
MG3602 , MANAGEMENT OF CHANGE,6
MG3611 , ORGANISATIONAL BEHAVIOUR 1,6
MG3612 , ORGANISATIONAL BEHAVIOUR II,6
MG3621 , PROJECT MANAGEMENT,6
MG3622 , HUMAN RESOURCE MANAGEMENT AND DEVELOPMENT,6
MG3631 , PROJECT 1,6
MG3632 , MANAGEMENT INFORMATION SYSTEMS,6
MG3641 , MANAGEMENT,6
MG3642 , PROJECT II,6
MG3652 , STRATEGIC MANAGEMENT,6
MG4000 , BUSINESS TOOLS FOR SOCIAL PROJECTS,6
MG4001 , Information Management,9
MG4002 , Project Management,9
MG4003 , Financial Reporting and Analysis,9
MG4004 , Human Resource Management,9
MG4006 , Research Methods,9
MG4007 , Comparative Public Management,6
MG4008 , Performance Management,9
MG4011 , Health Care Management 1,9
MG4012 , Health Care Management 2,9
MG4013 , Microeconomics,9
MG4014 , Macroeconomics,9
MG4021 , Management Theory and Practice,9
MG4022 , Organisational Behaviour,9
MG4023 , Public Law 1,9
MG4024 , Public Law 2,9
MG4027 , Project 1,12
MG4028 , Project 2,12
MG4031 , MANAGEMENT PRINCIPLES,6
MG4032 , PROBLEM BASED LEARNING (PBL) FOR BUSINESS PROFESSIONALS,6
MG4033 , SKILLS PORTFOLIO (SUPPLY CHAIN OPERATIONS),3
MG4035 , INTERNATIONAL MANAGEMENT,6
MG4037 , STRATEGIC MANAGEMENT,6
MG4038 , SUSTAINABLE DEVELOPMENT,6
MG4041 , PRINCIPLES OF INVENTORY MANAGEMENT,6
MG4042 , PRINCIPLES OF MANAGING OPERATIONS,6
MG4043 , SUPPLY CHAIN RISK ASSESSMENT AND FORECASTING,6
MG4045 , CHANGE MANAGEMENT,6
MG4047 , KNOWLEDGE MANAGEMENT,6
MG4048 , CONTEMPORARY MANAGEMENT PRACTICE,6
MG4051 , PRINCIPLES OF OPERATION PLANNING,6
MG4052 , PRINCIPLES OF DISTRIBUTIONS AND LOGISTICS,6
MG4057 , CONTEMPORARY PUBLIC SECTOR MANAGEMENT,9
MG4058 , MANAGEMENT CONSULTING,6
MG4061 , PRINCIPLES OF MANUFACTURING MANAGEMENT,6
MG4062 , TRANSPORT AND LOGISTICS,6
MG4067 , MANAGEMENT IN EXERCISE AND HEALTH FITNESS,6
MG4181 , SUPPLY CHAIN RISK ASSESSMENT AND FORECASTING,6
MG4201 , DEVELOPING SKILLS IN REFLECTIVE PRACTICE,6
MG4211 , WORKPLACE COMMUNICATIONS,6
MG4221 , DECISION,6
MG4231 , WORKPLACE OPPORTUNITY ANALYSES,6
MG4408 , STRATEGIC MANAGEMENT,6
MG4604 , AIR TRANSPORTATION,6
MG4901 , MANAGEMENT PRINCIPLES,6
MG4903 , COMMUNICATIONS FOR BUSINESS,6
MG4904 , MANAGING IN THE HEALTH SERVICES,3
MG4905 , REFLECTIVE MANAGEMENT,9
MG4906 , MANAGERIAL BEHAVIOUR AND EFFECTIVENESS,9
MG4907 , INTERNATIONAL MANAGEMENT,6
MG4908 , STRATEGIC MANAGEMENT,6
MG4914 , INTEGRATED CASE,6
MG4915 , MANAGEMENT COMMUNICATION AND NEGOTIATION,9
MG4916 , MANAGEMENT CONTROL AND POWER,9
MG4917 , SUPPLY CHAIN MANAGEMENT AND CUSTOMER RELATIONSHIP MANAGEMENT,9
MG4918 , STRATEGIC MANAGEMENT,9
MG4925 , INTERNATIONAL CONTEXT OF MANAGEMENT,9
MG4926 , MANAGEMENT SKILLS ,3
MG4927 , CROSS CULTURAL MANAGEMENT,9
MG4928 , ORGANISATIONAL PERFORMANCE AND EFFECTIVENESS,9
MG4935 , MANAGEMENT SKILLS ,3
MG4937 , MANAGEMENT PROJECT ,3
MG4938 , MANAGEMENT PROJECT ,3
MG4947 , TRANSFORMATIONAL PERSONAL AND PROFESSIONAL DEVELOPMENT ,3
MG4948 , TRANSFORMATIONAL PERSONAL AND PROFESSIONAL DEVELOPMENT – 2 (TPPD 2),3
MG5001 , THE CHALLENGE OF LEADING,9
MG5002 , CHANGE AND ORGANISATIONAL TRANSFORMATION,9
MG5003 , FUTURES MINDSET AND COMPETENCE PORTFOLIO,9
MG5012 , COMPARATIVE PUBLIC MANAGEMENT,6
MG5013 , STRATEGIC FORESIGHT AND SYSTEMS CHANGE,12
MG5022 , DIGITAL ENVIRONMENTAL AUDIT,6
MG5023 , DESIGNING MARKET FUTURES,9
MG5101 , MANAGEMENT IN TOURISM ENTERPRISES,6
MG5102 , MANAGEMENT,6
MG6003 , CORPORATE STRATEGIC ANALYSIS,6
MG6004 , IMPLEMENTING STRATEGY,6
MG6011 , WOMEN WORK EDUCATION AND MANAGEMENT,6
MG6012 , GLOBAL BUSINESS STRATEGY,9
MG6013 , CORPORATE SOCIAL RESPONSIBILITY AND SUSTAINABLE ENTERPRISE,3
MG6014 , STRATEGIC LEADERSHIP,6
MG6021 , INTERNATIONAL AND CROSS CULTURAL MANAGEMENT,6
MG6022 , INTERNATIONAL BUSINESS STUDY TRIP,3
MG6023 , MSc RESEARCH PAPER,30
MG6024 , THE STRATEGIC MANAGEMENT OF PROJECTS: SCIENCE AND PRINCIPLES,6
MG6031 , INFORMATION MANAGEMENT,6
MG6032 , GLOBAL BUSINESS STRATEGY,6
MG6033 , MSc RESEARCH PAPER,24
MG6041 , DIGITAL AND SOCIAL MEDIA MARKETING,6
MG6042 , DIGITAL INNOVATION AND TRANSFORMATION,6
MG6043 , MSC RESEARCH PAPER,21
MG6051 , DECISION MAKING AND BUSINESS INTELLIGENCE,6
MG6052 , SEMINAR SERIES IN DIGITAL BUSINESS,9
MG6053 , DIGITAL BUSINESS DISSERTATION B,15
MG6061 , E,6
MG6062 , DIGITAL BUSINESS DISSERTATION A,15
MG6063 , THESIS PROPOSAL PREPARATION,6
MG6072 , MINING SOCIAL DATA,6
MG6081 , THESIS 1 (SUPPLY CHAIN OPERATIONS),12
MG6082 , MANAGING IN THE INTERNATIONAL CONTEXT,6
MG6092 , INTERNATIONAL WORKSHOP,3
MG6103 , BUSINESS SIMULATION1,12
MG6111 , MANAGEMENT PRINCIPLES,6
MG6113 , MA CONFIRMATION PAPER,18
MG6121 , ADVANCED SUPPLY CHAIN RISK ASSESSMENT AND FORECASTING,6
MG6122 , STRATEGIC MANAGEMENT,6
MG6303 , INTERNATIONAL WORKSHOP,3
MG6902 , STRATEGIC MANAGEMENT,6
MH4715 , MEASURE,6
MH4722 , INTRODUCTION TO GEOMETRY,6
MH4731 , ELEMENTARY NUMBER THEORY,6
MH4736 , STATISTICS,6
MH4738 , COMPUTATIONAL MATHS,6
MH4741 , BUSINESS MATHEMATICS,6
MH4747 , UNDERGRADUATE DISSERTATION IN MATHEMATICS 1,6
MH4748 , UNDERGRADUATE DISSERTATION IN MATHEMATICS 2,6
MH4749 , GEOMETRY,6
MH4753 , NUMBERS,6
MH4757 , EUCLIDEAN AND NON,6
MH4758 , GEOMETRY,6
MH4763 , CALCULUS I: DIFFERENTIATION,6
MH4764 , CALCULUS II: INTEGRATION,6
MH4768 , MATHEMATICAL PROBLEM SOLVING,6
MI4001 , BUSINESS INFORMATION MANAGEMENT 1,6
MI4002 , BUSINESS INFORMATION MANAGEMENT 2,6
MI4007 , BUSINESS INFORMATION MANAGEMENT,6
MI4305 , DATA AND DECISION MAKING IN ORGANISATIONS,6
MI4407 , SOCIAL AND ECONOMIC PERSPECTIVES OF INFORMATION MANAGEMENT,6
MI4408 , STRATEGY AND KNOWLEDGE MANAGEMENT,6
MI4711 , NOT TAKING ANY UL MODULE,0
MI4713 , OTHER ELECTIVE,0
MI4903 , BUSINESS INFORMATION MANAGEMENT,6
MI5101 , INFORMATION SYSTEMS 1,6
MI5102 , INFORMATION SYSTEMS 2,6
MI5122 , MANAGEMENT INFORMATION SYSTEMS,6
MI6001 , KNOWLEDGE AND INFORMATION MANAGEMENT,6
MI6002 , KNOWLEDGE AND INFORMATION MANAGEMENT IN PROJECT ENVIRONMENTS,6
MI6003 , INFORMATION AND KNOWLEDGE MANAGEMENT,6
MI6103 , DIGITAL FUTURES LAB,12
MI6201 , DATA AND ANALYTICAL DECISION MAKING,6
MI6303 , BUSINESS ANALYTICS SIMULATION,18
MI6902 , KNOWLEDGE AND INFORMATION MANAGEMENT IN PROJECT ENVIRONMENTS,6
MK2001 , IRISH MARKETING ENVIRONMENT,6
MK2913 , MARKETING IN THE EQUINE INDUSTRY,6
MK3001 , PRINCIPLES OF MARKETING,6
MK3002 , SMALL FIRM MARKETING,6
MK3004 , MARKETING COMMUNICATIONS,6
